song_name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
Pon De River Pon De Bank,Elephant Man,24.0,0.692,0.677,1,-6.225,1,0.371,0.0741,0.0,0.111,0.848,101.087,239786
Five-O (feat. Wyclef & P. Diddy),Elephant Man;Diddy;Wyclef Jean,23.0,0.537,0.883,0,-4.466,1,0.221,0.000719,0.0,0.37,0.636,150.098,279773
Public Enemy No. 1,Intence;Govana,23.0,0.558,0.852,0,-1.898,0,0.229,0.14,0.0,0.115,0.546,73.515,193561
Diamond Dance,Ryuji Imaichi,24.0,0.604,0.567,5,-5.504,0,0.0473,0.121,0.0,0.0822,0.426,149.916,237600
Tricky,ShuuKaRen,24.0,0.523,0.835,2,-5.128,1,0.0617,0.00698,0.0,0.0986,0.37,97.918,214560
Love Me Now - Rockwilder Remix,Beenie Man;Redman;Wyclef Jean;RockWilder,24.0,0.57,0.766,8,-4.181,1,0.38,0.0329,0.0,0.0639,0.883,99.585,229000
Man A Gallis,DING DONG,24.0,0.696,0.746,1,-6.355,1,0.317,0.0336,0.0,0.0607,0.679,134.38,224293
Westside (feat. Snoop Dogg),Fetty Wap;Snoop Dogg,43.0,0.721,0.528,10,-6.828,0,0.0409,0.0611,0.0,0.0608,0.571,95.99,212354
MYSTERIOUS,QUEEN BEE,44.0,0.494,0.586,1,-6.142,0,0.0315,0.438,0.0,0.297,0.45,104.82,222480
679 (feat. Remy Boyz),Fetty Wap;Remy Boyz,54.0,0.577,0.833,11,-2.888,0,0.343,0.00411,0.0,0.0709,0.697,189.723,196184
Tek Time,Kiprich,19.0,0.88,0.636,3,-6.599,1,0.0572,0.0188,0.0,0.0796,0.806,125.007,203533
Avulsion,Kempo,22.0,0.643,0.636,1,-6.641,0,0.394,0.473,0.0,0.0819,0.547,90.053,193541
Push Ya Luck,Samantha J,34.0,0.759,0.701,8,-4.089,0,0.256,0.11,1.39e-05,0.11,0.593,129.592,173821
Lonely,Koffee,52.0,0.782,0.505,7,-7.569,1,0.098,0.0455,0.0,0.0895,0.583,81.907,248780
Through It All,DJ Zinc;Maverick Sabre,24.0,0.474,0.865,7,-3.926,0,0.0483,0.000659,1.78e-06,0.198,0.344,87.074,159000
Difficult,Masicka,23.0,0.593,0.749,0,-4.653,0,0.383,0.0814,0.0,0.0727,0.597,119.101,167444
Hot Pot Commander,WEDNESDAY CAMPANELLA,29.0,0.631,0.88,8,-5.18,1,0.115,0.00688,5.84e-06,0.661,0.517,179.988,141931
African Summer,Vybz Kartel,23.0,0.576,0.758,3,-2.53,0,0.393,0.255,0.0,0.113,0.36,66.82,167336
Tinker Bell,WEDNESDAY CAMPANELLA,28.0,0.789,0.657,4,-7.195,0,0.143,0.0225,0.00372,0.238,0.616,122.047,203554
RAD,Tokyo Machine,46.0,0.715,0.931,11,-3.0,0,0.157,0.00857,0.132,0.409,0.805,127.925,240000
Momentum,Kyodi,23.0,0.837,0.695,1,-5.483,1,0.298,0.264,0.0,0.204,0.854,112.332,159720
So What,Vybz Kartel,23.0,0.755,0.801,1,-6.136,1,0.125,0.0771,0.0,0.0645,0.731,102.008,169508
God's Gift,Jahshii;Kim Kelly,22.0,0.45,0.63,7,-6.803,1,0.327,0.235,0.0,0.262,0.381,180.192,184000
Don't Wanna Lose You,jahmiel;Moyann,34.0,0.779,0.528,1,-6.025,1,0.0365,0.124,0.0,0.096,0.566,98.007,176979
Buckingham,WEDNESDAY CAMPANELLA,39.0,0.703,0.862,0,-5.015,1,0.0515,0.0105,0.00135,0.0444,0.825,144.946,221483
Battle Cry,Kraff Gad,22.0,0.867,0.487,7,-9.212,1,0.115,0.231,0.0,0.0872,0.204,100.104,175200
Media,Jahshii;Sonovic,23.0,0.665,0.522,5,-7.895,0,0.231,0.373,0.0,0.153,0.742,180.011,202699
Nuh Bleach Wid Cream,Mavado,23.0,0.63,0.884,0,-2.974,1,0.156,0.321,0.0,0.352,0.408,68.005,173499
Yeah Man,Govana;Aidonia,23.0,0.913,0.778,9,-3.57,1,0.312,0.0977,0.0,0.428,0.838,91.029,168176
Me A Pree,Vybz Kartel,23.0,0.776,0.878,0,-3.063,1,0.164,0.0784,0.0,0.0789,0.801,101.885,189203
Bad Day,Vipa Music;Kenyaman,22.0,0.637,0.303,1,-9.532,0,0.0905,0.193,0.0,0.155,0.202,50.68,192748
ZONE OF GOLD,Ryuji Imaichi,23.0,0.456,0.706,4,-6.391,0,0.119,0.0629,0.0,0.33,0.504,100.049,195433
Dutty Wine,Tony Matterhorn,23.0,0.49,0.92,5,-5.12,0,0.362,0.0965,0.0,0.377,0.89,158.754,178346
Cold World,Rhumba,23.0,0.542,0.457,11,-8.781,0,0.166,0.426,0.0,0.118,0.304,99.971,211278
You Wouldn't Know,Fully Bad,22.0,0.549,0.577,0,-5.673,1,0.213,0.151,0.0,0.0731,0.494,132.705,223755
So Bazzel,Mavado,23.0,0.684,0.521,5,-5.891,0,0.244,0.105,0.000291,0.15,0.682,107.297,191400
Roll Clean,Masicka;Dunw3ll,23.0,0.702,0.913,1,-3.385,1,0.218,0.171,0.0,0.297,0.632,95.004,150315
風をあつめて,Leyona,23.0,0.523,0.389,2,-7.476,1,0.0351,0.749,3e-06,0.0784,0.539,166.25,293906
Never Say Goodbye,SWAY;EXILE SHOKICHI;SALU,23.0,0.615,0.915,1,-3.56,0,0.0582,0.0394,0.0,0.243,0.354,105.001,211413
Brawling,Nervz,22.0,0.643,0.485,1,-9.387,1,0.156,0.0609,0.0,0.213,0.115,98.96,157575
Love Yuh Enuh,Vybz Kartel,23.0,0.552,0.851,6,-2.594,1,0.18,0.0665,0.0,0.0855,0.733,102.317,224890
Regardless,YK Kastro,23.0,0.608,0.642,1,-8.115,0,0.224,0.473,1.65e-06,0.0632,0.571,99.941,187167
magnificent,Beenie Man;Top Secret Music;Mark Topsecret;Ansel Collins,23.0,0.686,0.683,7,-6.587,1,0.0341,0.119,0.0,0.1,0.552,114.28,195000
Relevant,Chronic Law,22.0,0.574,0.585,9,-7.016,1,0.403,0.0944,0.0,0.0892,0.325,72.999,177841
Bare Hands,Deal Casino,24.0,0.658,0.645,5,-6.464,0,0.139,0.0223,0.0,0.129,0.671,168.066,217607
Gaza Thing a Ling,Vybz Kartel,23.0,0.625,0.631,11,-7.732,0,0.408,0.0238,0.0,0.0907,0.81,125.831,152800
Draco,Teejay,22.0,0.908,0.676,7,-3.067,0,0.159,0.406,1.51e-06,0.0983,0.494,95.95,137500
Murder Informa,Vybz Kartel;Jah Vinci,23.0,0.783,0.771,2,-3.538,1,0.228,0.666,0.0,0.342,0.559,111.13,203370
War War War - Drum Song Riddim,Norris Man;Mikelino Rutz;Filomuzik,24.0,0.675,0.681,9,-8.155,0,0.212,0.264,0.0,0.115,0.916,173.06,227167
Like Xmas (Raw),Vybz Kartel;Sheba,23.0,0.832,0.746,1,-7.672,0,0.233,0.298,0.0,0.0648,0.902,90.999,222032
Eyes Wide Open,Chronic Law,22.0,0.548,0.516,8,-7.157,1,0.288,0.513,0.0,0.105,0.251,180.553,224000
Happiness,Beenie Man,23.0,0.812,0.728,4,-3.347,0,0.169,0.356,0.0,0.089,0.885,96.048,174386
Naa Vote,Shemdon,24.0,0.669,0.822,11,-4.942,0,0.337,0.787,0.0,0.497,0.585,87.797,142506
Chapter 1 - Greg C remix,Binum,23.0,0.852,0.66,11,-11.929,0,0.247,0.0105,0.597,0.1,0.684,146.301,419072
Miss L.A.P.,Beenie Man,23.0,0.544,0.739,1,-5.146,1,0.348,0.03,0.0,0.333,0.667,124.616,240693
So Blessed,Mavado,23.0,0.621,0.851,5,-6.389,0,0.193,0.0602,0.0,0.2,0.324,113.827,222146
Life Of A G,Mavado,23.0,0.697,0.684,9,-4.196,0,0.0886,0.094,0.0,0.105,0.712,128.85,165400
The Room,Flying Lotus;Devin Tracy,54.0,0.348,0.595,4,-6.083,1,0.0421,0.179,0.0181,0.19,0.0729,212.276,137546
Make You Feel Good,Fetty Wap,44.0,0.658,0.626,3,-6.069,0,0.328,0.602,2.46e-06,0.682,0.738,158.147,141173
KING BITCH,QUEEN BEE,46.0,0.707,0.804,4,-4.155,0,0.0925,0.0166,0.0,0.446,0.571,97.002,183293
Girls,Beenie Man;Akon,36.0,0.741,0.842,1,-4.948,0,0.142,0.0372,0.0,0.289,0.712,100.019,245066
Sidepiece (feat. Ruger),Projexx;Ruger,42.0,0.466,0.446,6,-7.31,0,0.112,0.593,1.36e-05,0.198,0.124,98.966,196800
Hoist & Wine,Charly Black;Birchill,43.0,0.58,0.868,7,-1.98,1,0.0977,0.178,0.0,0.309,0.911,134.69,173465
Jugg (feat. Monty),Fetty Wap;Monty,51.0,0.635,0.721,10,-4.811,0,0.049,0.0324,0.0,0.222,0.499,148.064,200253
ONE DAY,Ryuji Imaichi,23.0,0.616,0.522,3,-4.467,1,0.0375,0.591,0.0,0.126,0.464,109.777,273800
Frustration,Jafrass,22.0,0.755,0.579,8,-6.569,0,0.168,0.508,0.0,0.0956,0.411,90.983,209737
Silence,Popcaan,56.0,0.547,0.558,9,-6.745,0,0.309,0.112,0.0,0.112,0.422,93.872,215776
Fantasista〜ファンタジスタ〜,DA PUMP,23.0,0.775,0.959,1,-1.91,0,0.0456,0.0719,0.000268,0.0343,0.734,115.053,195537
Get It On Tonight,Montell Jordan,25.0,0.809,0.58,6,-13.202,1,0.0942,0.192,2.09e-06,0.0672,0.922,101.068,230093
Promise,Jahshii,22.0,0.656,0.692,10,-4.68,0,0.277,0.0966,0.0,0.126,0.265,117.769,236955
Nuh Reason,Jahvillani,22.0,0.733,0.492,6,-6.672,1,0.457,0.0686,0.0,0.145,0.653,186.08,197340
Badness,Kiprich,22.0,0.709,0.922,10,-4.518,0,0.364,0.104,0.0,0.176,0.962,127.71,212666
Dawk and Stubborn,Kyodi;Nervz,22.0,0.537,0.58,5,-5.179,0,0.306,0.687,0.0,0.169,0.726,68.856,170893
Hold Me,Charly Black,22.0,0.604,0.689,2,-5.518,1,0.251,0.307,0.0,0.538,0.479,137.214,126556
比べてもしょうがない,Maharajan,22.0,0.563,0.792,5,-4.981,1,0.0407,0.188,0.0,0.329,0.404,142.987,238724
New Level,Popcaan;Notnice,23.0,0.626,0.678,2,-5.305,1,0.271,0.0629,5.51e-06,0.716,0.265,101.828,202352
Convo 3: The Finale,Govana,22.0,0.76,0.672,2,-5.812,1,0.31,0.317,0.0,0.479,0.448,104.13,205714
Fuk Look,Tony Matterhorn,22.0,0.856,0.916,1,-1.627,1,0.115,0.18,0.0,0.114,0.379,122.002,182950
No Way Out (feat. Mira Lu Kovacs),Camo & Krooked;Mira Lu Kovacs,55.0,0.429,0.901,7,-0.308,0,0.1,0.00536,0.542,0.0651,0.168,175.077,245485
Love Yuh,Tommy Lee Sparta,22.0,0.638,0.52,6,-9.034,0,0.206,0.351,0.0104,0.203,0.161,193.634,202945
Rifle,Chronic Law;Fanbrown,22.0,0.575,0.825,9,-4.244,1,0.316,0.191,0.0,0.118,0.276,100.019,184800
Love E Scam,Kraff Gad,22.0,0.91,0.584,2,-7.109,0,0.209,0.167,0.0,0.116,0.337,100.959,219192
Going Away,Beenie Man,22.0,0.583,0.537,1,-9.103,0,0.198,0.088,0.0,0.118,0.527,80.027,220133
Roll Clean,Masicka;Dunw3ll,23.0,0.702,0.913,1,-3.385,1,0.218,0.171,0.0,0.297,0.632,95.004,150315
Kiss & Tell,Ryuji Imaichi,23.0,0.609,0.828,6,-5.001,0,0.0382,0.331,0.0,0.17,0.675,89.934,207066
Tell Him a Lie,Vybz Kartel,22.0,0.663,0.637,6,-7.449,1,0.0733,0.524,0.0,0.169,0.299,78.963,212670
Gweh,DING DONG;Bravo,22.0,0.664,0.863,10,-3.198,0,0.157,0.0548,0.0,0.2,0.51,141.199,177763
Nuh Too Like Dem,IWaata;Intence,22.0,0.941,0.697,6,-5.357,1,0.2,0.328,0.0,0.074,0.911,105.978,145774
Rage,Teejay;Extended Play Records,22.0,0.68,0.684,2,-6.009,1,0.064,0.023,0.0,0.124,0.329,100.096,192292
123,Alkaline,23.0,0.567,0.92,1,-1.285,1,0.0701,0.171,0.0,0.468,0.575,171.05,183475
LOVE YOUR LIFE,ShuuKaRen,22.0,0.511,0.797,1,-4.265,0,0.0452,0.29,0.0,0.053,0.578,170.565,234489
Dem No Good,Lt. Stitchie;Fantan Mojah,23.0,0.816,0.821,8,-4.757,0,0.127,0.108,0.0,0.0594,0.967,154.707,215542
Entanglement - Raw,Teejay,22.0,0.849,0.696,10,-5.077,0,0.0496,0.0812,9.25e-06,0.0619,0.536,104.976,214857
The Letter,Kiprich,22.0,0.768,0.502,5,-7.98,1,0.0557,0.362,0.0,0.266,0.963,83.99,230253
"Me, Myself & I",Rygin King;Damage,22.0,0.495,0.661,8,-7.046,1,0.0992,0.184,0.0,0.144,0.399,129.78,195970
Girls Dem Sugar (Remix),Beenie Man;Mýa,23.0,0.591,0.769,2,-5.239,1,0.15,0.049,0.0,0.369,0.723,124.007,257226
Light Up,Intence;Zimi,22.0,0.57,0.797,11,-3.627,0,0.279,0.24,0.0,0.0874,0.492,66.617,165899
Elite Only,Alkaline,23.0,0.678,0.772,11,-7.005,1,0.165,0.577,0.0,0.113,0.507,100.302,192783
Rolling Calf,Chronic Law,22.0,0.615,0.837,0,-3.899,1,0.472,0.568,3.1e-06,0.119,0.662,180.905,182154
Come Home,Vybz Kartel,22.0,0.629,0.62,11,-4.431,0,0.091,0.0174,5e-05,0.2,0.474,127.161,200000
Never Stay Around,Vybz Kartel,22.0,0.586,0.726,0,-4.743,1,0.0932,0.118,0.0,0.0384,0.559,172.224,209253
Wine Pon Me,Vybz Kartel,22.0,0.474,0.801,10,-5.418,0,0.185,0.0498,0.000122,0.108,0.295,133.885,232138
No Other One Like You,Rygin King,22.0,0.903,0.563,5,-7.472,0,0.25,0.446,6.07e-05,0.117,0.669,92.964,188387
Shot A Buss,Black Ryno,22.0,0.811,0.798,11,-6.349,0,0.179,0.157,0.0,0.092,0.393,112.015,192360
Year 4,Beenie Man,22.0,0.827,0.796,11,-6.219,1,0.334,0.18,0.0,0.317,0.914,97.607,192773
Dance The Angel,Harry Toddler,22.0,0.777,0.714,10,-10.488,0,0.309,0.000604,0.0,0.286,0.814,115.868,134867
Love Experience,Teejay;Jada Kingdom,22.0,0.708,0.622,6,-7.186,0,0.106,0.341,0.0,0.0658,0.254,101.047,202856
Black Gold,Flying Lotus;Thundercat,50.0,0.412,0.916,8,-5.596,1,0.298,0.0234,0.826,0.408,0.464,86.115,95973
Using What You Got,Flying Lotus,52.0,0.661,0.625,11,-7.114,0,0.113,0.0314,0.894,0.173,0.736,85.786,65293
Silver Lining,Tokyo Machine;End of the World,40.0,0.544,0.869,1,-4.314,0,0.187,0.0895,0.0,0.0931,0.532,104.81,147428
Body Language,Vybz Kartel,21.0,0.566,0.575,10,-10.079,0,0.24,0.149,0.0,0.109,0.184,179.829,152906
Think About You,Blackstreet,25.0,0.863,0.683,0,-5.935,1,0.164,0.168,0.0,0.0924,0.746,132.006,275986
Middle East,Fully Bad,21.0,0.69,0.584,7,-8.236,1,0.372,0.478,0.0,0.121,0.665,112.087,191033
Memory,Popcaan,23.0,0.65,0.77,2,-4.718,1,0.305,0.408,0.0,0.515,0.324,93.624,181276
Natural Hot,Grim YG,21.0,0.877,0.596,7,-4.882,0,0.323,0.348,0.0,0.0585,0.717,96.887,181133
Orihime,WEDNESDAY CAMPANELLA,35.0,0.789,0.912,6,-4.458,0,0.0665,0.0907,3.64e-05,0.329,0.672,123.028,164576
Ricochet,Alkaline,23.0,0.588,0.889,3,-6.06,0,0.41,0.374,0.0,0.306,0.719,130.459,217710
The Law,Vybz Kartel;U.T.G,21.0,0.636,0.75,5,-4.697,0,0.253,0.264,0.0,0.293,0.497,133.116,213861
Shallow Grave,Tommy Lee Sparta,21.0,0.761,0.72,1,-6.516,1,0.131,0.129,0.0,0.343,0.6,98.028,182448
Buryberry,Alkaline,22.0,0.788,0.694,8,-5.97,1,0.156,0.0304,0.0,0.0466,0.843,105.075,150857
Summer Tiime,Vybz Kartel,54.0,0.857,0.798,1,-4.062,0,0.0651,0.313,3.89e-06,0.316,0.353,100.0,167053
Nah Tell Yuh,Alkaline,23.0,0.492,0.818,1,-6.253,1,0.332,0.441,0.0,0.125,0.691,132.824,166373
Robert Johnson,Rhumba,21.0,0.757,0.418,0,-8.147,1,0.0839,0.484,0.000283,0.131,0.166,87.985,208457
Duss Dem,Jah Vinci,22.0,0.64,0.933,0,-0.593,0,0.356,0.061,0.0,0.0789,0.961,99.395,175516
Happy Pum Pum,Vybz Kartel,22.0,0.623,0.678,1,-5.452,0,0.243,0.285,0.0,0.172,0.781,175.682,212727
God N Gun,Govana,22.0,0.607,0.492,11,-10.189,0,0.512,0.535,7.3e-06,0.0995,0.203,131.98,220865
Which League,Vybz Kartel,22.0,0.855,0.853,2,-4.873,1,0.305,0.292,0.0,0.361,0.488,100.15,156013
Dress to Impress,Mavado,22.0,0.738,0.675,8,-5.842,1,0.385,0.163,0.0,0.0935,0.455,91.474,146400
Send A Hell,Vybz Kartel,21.0,0.644,0.653,1,-4.07,1,0.423,0.614,0.0,0.0654,0.735,127.683,184413
Creeper,DJ Zinc;Dynamite MC,23.0,0.634,0.614,1,-9.197,1,0.0327,0.00281,6.71e-05,0.157,0.656,87.995,301899
Guzu Dung,Franco Wildlife;Wildlife Pettodene,21.0,0.634,0.582,10,-6.503,0,0.409,0.44,0.0,0.0972,0.468,137.015,191703
Polo Fi Days,Nervz,21.0,0.717,0.444,2,-9.063,0,0.551,0.229,0.0,0.114,0.749,188.173,155744
Know Bout Me,Vybz Kartel;Gaza Indu,22.0,0.657,0.788,5,-4.559,0,0.189,0.15,0.0,0.304,0.712,97.046,206480
Cool It,Popcaan,23.0,0.802,0.68,5,-5.912,0,0.217,0.344,0.0,0.319,0.766,99.982,179406
I Love My Life,Demarco,49.0,0.818,0.693,7,-5.631,1,0.133,0.158,0.0,0.124,0.554,100.011,210412
Banga,Intence;1mpakt,21.0,0.943,0.633,5,-4.856,0,0.244,0.371,0.0,0.186,0.731,99.969,144357
My Other Half,Jah Vinci,22.0,0.559,0.752,9,-4.143,1,0.281,0.0248,0.0,0.0458,0.675,163.661,183424
High in Yah,Jah Vinci,22.0,0.575,0.839,5,-4.435,0,0.353,0.0157,0.0,0.313,0.8,129.815,193608
Son of a Queen,Alkaline,23.0,0.544,0.699,8,-7.474,1,0.122,0.0916,0.0,0.16,0.435,132.932,146407
TOO MUCH,Chronic Law;ATTOMATIC RECORDS;DANSKY RECORDS,21.0,0.728,0.689,1,-5.962,0,0.238,0.233,0.0,0.172,0.338,95.711,170086
Gunshot,Vybz Kartel,22.0,0.798,0.883,2,-6.562,1,0.27,0.44,1.3e-05,0.135,0.607,121.077,159600
Million Dollar By Morning,Vybz Kartel,21.0,0.583,0.867,6,-4.614,1,0.385,0.0887,0.0,0.0863,0.759,129.974,213106
If A War,Bounty Killer,23.0,0.702,0.673,9,-7.018,1,0.364,0.49,0.0,0.143,0.53,115.212,221426
Time of Your Life,Jah Vinci,22.0,0.4,0.574,6,-10.366,0,0.127,0.00112,0.0,0.166,0.737,168.333,209735
Convertible (Raw),Vybz Kartel,22.0,0.719,0.673,9,-3.721,1,0.399,0.378,0.0,0.139,0.131,127.888,200494
Move Around - Red Bull Symphonic,Camo & Krooked;Ian Shaw,24.0,0.395,0.841,0,-4.819,0,0.0418,0.039,0.0948,0.672,0.0421,87.62,219432
Waiting 4 U,Cyantific;BLVCK CROWZ,23.0,0.504,0.978,2,-2.371,0,0.0592,0.0224,0.573,0.14,0.107,175.009,274301
Life Is Party,BALLISTIK BOYZ from EXILE TRIBE,22.0,0.705,0.904,5,-2.329,0,0.0373,0.0422,0.0,0.256,0.67,109.972,196533
Pretty Face,Vybz Kartel,22.0,0.778,0.709,0,-5.326,0,0.404,0.283,0.0,0.072,0.971,117.663,180244
Beautiful Girl,Vybz Kartel,21.0,0.792,0.854,7,-6.17,1,0.105,0.116,4.02e-06,0.108,0.829,110.01,218329
Money Over War,Laden,21.0,0.689,0.709,1,-6.735,0,0.32,0.212,0.0,0.784,0.639,144.807,174546
BADDEST FIRE,BALLISTIK BOYZ from EXILE TRIBE,22.0,0.562,0.945,9,-3.815,0,0.271,0.0928,0.0,0.287,0.663,175.944,239506
YOU,DJ Greg C,22.0,0.851,0.966,1,-2.079,1,0.257,0.000338,0.876,0.687,0.147,139.955,235840
Beyonce Wine,Vybz Kartel,22.0,0.747,0.511,9,-15.605,0,0.266,0.139,0.0,0.0849,0.72,120.114,233573
The World Turns,Vybz Kartel,22.0,0.648,0.84,11,-5.693,0,0.24,0.0948,0.0,0.399,0.579,96.903,133693
THROWBACK,Ryuji Imaichi,22.0,0.624,0.92,5,-3.574,1,0.0741,0.0439,0.0,0.74,0.84,104.876,188506
State Evidence (feat. Lisa Mercedes) [Dons],Vybz Kartel;Lisa Mercedez,22.0,0.45,0.813,3,-7.03,0,0.354,0.0143,0.0,0.247,0.42,64.984,156116
Indian Girl,Charly Black,38.0,0.768,0.847,11,-2.631,1,0.0814,0.222,0.0,0.0853,0.764,102.014,204705
Bailando,Yaksta;Dj Syke45,34.0,0.78,0.429,6,-8.917,1,0.378,0.0699,0.0,0.0908,0.738,190.036,178000
Caution,Projexx;Juls,46.0,0.902,0.48,1,-7.684,1,0.087,0.154,0.000115,0.105,0.553,102.021,155295
Lockdown,Koffee,51.0,0.779,0.72,6,-4.702,0,0.2,0.149,0.0,0.212,0.62,94.021,179737
Cheaters,AMARIA BB,35.0,0.589,0.512,6,-6.153,0,0.268,0.143,0.000659,0.498,0.307,92.233,212789
Overdrive,Metrik;Grafix,48.0,0.434,0.904,1,-3.994,1,0.0387,0.00142,0.635,0.931,0.349,173.982,281379
Wish You Well,Yaksta,21.0,0.751,0.593,2,-8.199,1,0.0612,0.797,0.0,0.178,0.626,99.982,177450
Juggernaut,Alkaline,43.0,0.774,0.781,6,-3.239,1,0.0628,0.087,0.0,0.638,0.714,101.04,180620
ONE DAY,Ryuji Imaichi,21.0,0.61,0.522,3,-3.943,1,0.0379,0.569,0.0,0.168,0.462,109.977,272533
Flammable,Mavado,21.0,0.689,0.77,6,-3.187,0,0.335,0.0974,0.0,0.067,0.443,131.167,177006
Come Over [Missing You],Busy Signal,51.0,0.648,0.651,5,-5.289,0,0.082,0.0608,0.0,0.245,0.541,89.882,208666
True,Mavado,21.0,0.613,0.526,9,-7.205,1,0.251,0.0921,5.35e-06,0.353,0.308,101.018,178831
It Ruff,Busy Signal,21.0,0.628,0.784,6,-6.747,0,0.365,0.0399,0.0,0.137,0.625,65.451,182662
Ready,Alkaline,22.0,0.611,0.933,6,-2.483,1,0.304,0.486,0.0,0.241,0.789,106.479,169461
Time,Masicka,21.0,0.731,0.619,8,-7.233,1,0.134,0.123,0.0102,0.107,0.36,126.36,204068
RILY,Ryuji Imaichi,21.0,0.716,0.755,1,-4.344,1,0.15,0.104,0.0,0.123,0.589,93.947,180366
DoCoDeMoDooR,CrazyBoy,21.0,0.722,0.655,0,-6.545,1,0.0541,0.116,0.0,0.157,0.549,94.969,176635
催眠術(Acoustic version),QUEEN BEE,22.0,0.737,0.589,8,-6.345,1,0.0291,0.762,0.0,0.343,0.745,99.957,194360
Friday Night,DJ Zinc;Amber Jolene,23.0,0.689,0.854,8,-4.788,0,0.0334,0.0168,0.00146,0.104,0.632,127.03,190954
One Skull,Takeova,21.0,0.688,0.652,4,-3.584,0,0.327,0.156,3.83e-06,0.207,0.547,98.024,141008
Victory,Jah Vinci;TripleDose Production,22.0,0.586,0.757,6,-4.566,0,0.259,0.288,0.0,0.275,0.665,98.876,172094
I'm Not Gonna Teach Your Boyfriend How to Dance with You,Black Kids,32.0,0.477,0.938,0,-4.055,1,0.0478,0.000312,0.0,0.361,0.745,125.253,217733
Jah Guide,Fadagad;Pryce Wayne,21.0,0.795,0.371,7,-8.205,0,0.285,0.411,0.00227,0.114,0.415,91.173,224313
Compass,Vybz Kartel,21.0,0.702,0.562,9,-8.636,0,0.538,0.168,9.26e-06,0.0715,0.498,138.148,228466
Gunman City,YK Kastro,22.0,0.55,0.489,1,-8.932,1,0.507,0.413,0.0,0.106,0.306,67.651,187045
Gyal Bumpa,Eshconinco,22.0,0.825,0.724,6,-3.651,0,0.0826,0.302,0.0,0.0523,0.848,98.108,172016
On and On,Alkaline,22.0,0.458,0.619,4,-7.553,1,0.335,0.257,0.0,0.275,0.278,193.092,130000
WE OUTSIDE,Navino;Tanto Blacks aka Real Rich;Vodca,22.0,0.811,0.623,2,-5.753,1,0.0855,0.0563,0.000316,0.187,0.467,99.058,136969
Style Shot,Chronic Law;Daddy1,21.0,0.661,0.582,5,-7.33,0,0.465,0.0391,0.0,0.12,0.781,94.651,177110
SOMEDAY,Eshconinco,21.0,0.802,0.622,1,-5.998,0,0.0713,0.0363,7.42e-06,0.448,0.245,84.0,170266
Tell Me If Yuh Like It,Vybz Kartel,21.0,0.65,0.739,4,-4.554,0,0.338,0.0423,0.0,0.075,0.331,114.966,186666
Who You Wanna Dis,Beenie Man,21.0,0.722,0.611,10,-7.454,0,0.164,0.52,0.0,0.204,0.574,95.969,233560
STYLE SHOT,Chronic Law;Daddy1;ATTOMATIC RECORDS,21.0,0.824,0.524,5,-9.458,0,0.429,0.0444,0.0,0.23,0.831,97.943,188035
Come Back Home,Vybz Kartel,21.0,0.52,0.845,0,-5.177,1,0.183,0.548,0.0,0.348,0.864,122.934,201466
Vendetta (A.M.C & Turno Remix),DC Breaks;A.M.C;Turno,23.0,0.456,0.991,0,-1.475,1,0.205,0.00281,0.85,0.218,0.186,173.955,346206
Dem Nuh Bad,Jahshii,20.0,0.689,0.584,0,-7.379,1,0.482,0.113,0.0,0.0749,0.701,126.547,106800
Let Him Go,Beenie Man,21.0,0.763,0.966,1,-4.684,1,0.0926,0.689,0.0,0.0962,0.914,93.675,203853
Heads Up,Intence;Notnice,21.0,0.63,0.694,7,-3.847,0,0.402,0.228,0.0,0.0754,0.444,80.89,196626
Me Talk With Gunshot,Vybz Kartel,21.0,0.547,0.61,2,-7.168,1,0.265,0.0579,0.0,0.159,0.704,106.603,263655
Nice Suh (Mildew Riddim),Alkaline;Anju Blaxx,22.0,0.794,0.877,6,-3.595,0,0.285,0.262,0.0,0.0723,0.771,101.268,175841
Self Protection,Chronic Law;Droptop Records,21.0,0.439,0.636,6,-8.173,1,0.122,0.556,0.0,0.0935,0.446,91.998,160888
Nuh Bad Like We,Intence,21.0,0.801,0.678,4,-7.125,0,0.294,0.168,0.0,0.198,0.483,68.631,138019
Higher Level,Elephant Man,21.0,0.601,0.841,1,-4.827,1,0.316,0.245,0.0,0.174,0.772,99.369,177200
Life Is Just a Bowl of Cherries,Jack Hylton & His Orchestra,23.0,0.572,0.346,1,-14.834,0,0.0439,0.993,0.83,0.137,0.697,77.286,174200
Let Me Be The Man,Elephant Man,21.0,0.54,0.803,8,-4.09,1,0.256,0.0715,0.0,0.129,0.805,169.845,221413
Got News For You,Tanto Metro & Devonte,21.0,0.73,0.877,7,-4.602,1,0.174,0.00235,0.000342,0.251,0.757,95.215,262613
Come Over (Missing You) - Extended Dub Mix,Busy Signal,22.0,0.728,0.555,5,-5.871,0,0.101,0.027,0.0,0.205,0.538,90.071,317440
Supersaw - Hard Mix,DJ Furax,21.0,0.663,0.987,9,-4.589,0,0.0409,1.89e-05,0.912,0.171,0.231,142.004,394760
Intence vs Tashawn,Intence,21.0,0.697,0.375,1,-15.478,0,0.326,0.428,0.0,0.0658,0.321,66.997,231917
