song_name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
NASA,Ariana Grande,76,0.747,0.458,6,-6.891,1,0.303,0.451,0.0,0.252,0.47,75.029,182000
Love You Better,John De Sohn,67,0.733,0.7859999999999999,11,-7.494,1,0.0422,0.0931,0.0013,0.1,0.7859999999999999,102.999,170893
1985,Bowling For Soup,59,0.607,0.878,4,-4.422,1,0.0665,0.000246,0.0,0.337,0.853,119.955,193000
I'll Do Anything/I'm Sorry,Ginuwine,37,0.833,0.675,8,-7.17,0,0.03,0.177,4.12e-06,0.0955,0.968,129.987,254773
I Think We're Alone Now,Tiffany,68,0.752,0.723,7,-12.126,1,0.0507,0.025,0.00354,0.0212,0.94,130.519,228840
Illuminate,TENDER,32,0.302,0.535,9,-7.829,0,0.0525,0.635,0.643,0.112,0.297,82.242,190707
These Days,Manwolves,53,0.544,0.281,5,-8.506,0,0.0541,0.7909999999999999,0.0,0.11,0.236,134.553,239426
NTN,Cartel De Santa,38,0.6940000000000001,0.7709999999999999,11,-8.079,0,0.168,0.0151,0.000941,0.088,0.7,81.925,244000
Underneath,Code Orange,52,0.37,0.916,1,-1.917,1,0.194,0.00196,3.59e-06,0.118,0.187,172.84599999999998,279194
Hopeless Romantic (feat. Swae Lee),Wiz Khalifa,57,0.8740000000000001,0.4920000000000001,9,-7.399,0,0.0604,0.299,0.0,0.0983,0.5870000000000001,127.067,225484
Backwood,Ari Lennox,53,0.61,0.382,5,-9.591,0,0.196,0.161,0.000101,0.126,0.59,74.084,168213
Cuando Baila Reggaeton,Tego Calderon,54,0.848,0.8009999999999999,10,-6.821,1,0.102,0.562,1.11e-05,0.0624,0.908,95.027,184480
Life's A Bitch - Explicit Album Version,Nas,0,0.81,0.5,2,-11.823,1,0.265,0.00119,0.0,0.114,0.336,90.036,209307
Freal Luv (feat. Chanyeol & Tinashe),Far East Movement,35,0.645,0.8140000000000001,8,-5.934,0,0.0667,0.1639999999999999,1.64e-06,0.213,0.519,145.036,190345
Let's Ride,Q-Tip,59,0.775,0.795,5,-4.171,1,0.206,0.148,0.00119,0.0411,0.7959999999999999,95.212,246493
Good Times,CDB,9,0.759,0.698,6,-7.361,0,0.0321,0.0146,0.0,0.0783,0.657,110.143,238707
Prohibido (feat. Bad Bunny),Lary Over,0,0.8370000000000001,0.429,2,-6.659,1,0.0443,0.693,1.86e-06,0.116,0.261,129.959,223086
Last To Leave (feat. Caroline Ailin),Louis The Child,62,0.753,0.602,0,-6.326,1,0.149,0.052,0.00024900000000000004,0.102,0.555,94.056,180148
Ghetto Youth,Frenna,62,0.813,0.79,5,-4.303,1,0.0897,0.00252,0.0124,0.0552,0.332,93.008,188064
One Last Kiss,Julie,0,0.725,0.6509999999999999,7,-10.527,1,0.0453,0.0859,0.000254,0.6729999999999999,0.625,126.933,229227
CIKA CIKA (feat. Xhensila) - Remix,Ardian Bujupi,52,0.838,0.826,1,-4.371,1,0.0895,0.0423,3.13e-06,0.352,0.6629999999999999,99.99,199293
Aquemini,OutKast,56,0.722,0.6609999999999999,1,-5.711,0,0.373,0.245,0.0,0.176,0.156,89.294,319240
Winter,Khalid,65,0.6779999999999999,0.575,1,-7.086,1,0.123,0.101,9.38e-06,0.116,0.3670000000000001,100.007,241867
Operator (That's Not The Way It Feels),Jim Croce,48,0.6829999999999999,0.529,7,-8.888,1,0.0326,0.591,3.37e-05,0.089,0.7909999999999999,130.409,227373
Real Friends,Camila Cabello,63,0.74,0.303,3,-8.612,1,0.117,0.835,0.0,0.0782,0.8190000000000001,91.958,213933
Prima Che Diventi Giorno,Jovanotti,54,0.636,0.942,2,-3.47,1,0.0373,0.193,5.42e-05,0.386,0.581,110.028,299573
Hooked,Notion,62,0.7829999999999999,0.789,6,-3.899,0,0.0797,0.135,0.33,0.213,0.853,128.019,206250
Destroyer,Lala Lala,48,0.6,0.617,10,-6.383,1,0.0255,0.755,0.624,0.151,0.354,110.024,192550
Lean On (feat. MØ & DJ Snake) - Tiësto & MOTi Remix,Major Lazer,22,0.463,0.889,5,-3.189,1,0.126,0.0354,0.382,0.186,0.21,127.973,296350
ease your mind,joan,52,0.6920000000000001,0.648,6,-5.0,1,0.0374,0.141,0.0,0.061,0.944,107.229,172307
Betrayed,Lil Xan,75,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,187173
CCNDNA,Bushido,10,0.7959999999999999,0.5870000000000001,10,-5.365,0,0.0813,0.0132,0.0,0.096,0.215,93.014,187227
Breathe (feat. Ina Wroldsen),Jax Jones,66,0.7240000000000001,0.733,11,-5.539,0,0.0382,0.0249,0.00031800000000000003,0.127,0.672,125.993,208107
Thug 4 Life,2Pac,0,0.924,0.7909999999999999,0,-5.401,1,0.0681,0.279,0.0,0.0661,0.8809999999999999,105.107,173453
SippinTeaInYoHood,XXXTENTACION,0,0.6629999999999999,0.872,9,-4.984,1,0.246,0.0945,0.000427,0.312,0.48,146.004,174839
Otra Noche en Miami,Bad Bunny,78,0.514,0.6459999999999999,1,-8.833,1,0.275,0.197,2.3e-05,0.0958,0.297,88.661,233128
Lighthouse,Sam Padrul,26,0.684,0.868,9,-3.346,0,0.0315,0.173,0.000539,0.0695,0.745,119.986,261939
Stroke You Up,Changing Faces,43,0.73,0.731,3,-3.438,0,0.0279,0.278,0.0,0.258,0.649,131.39600000000002,216546
Silhouette,Goldroom,50,0.715,0.6409999999999999,0,-7.008,1,0.0391,0.0827,0.125,0.122,0.222,115.014,268040
crash my whip,iann dior,66,0.7040000000000001,0.5720000000000001,3,-7.107,0,0.038,0.185,0.0,0.124,0.17,90.01299999999998,118667
Lay It Down,8Ball & MJG,30,0.823,0.5820000000000001,11,-9.644,1,0.388,0.0177,0.0,0.0928,0.278,166.253,321693
Just To See Her,Smokey Robinson,9,0.821,0.527,4,-9.574,0,0.0314,0.14,0.0,0.0848,0.902,109.123,242600
Holiday,Green Day,67,0.552,0.89,8,-3.409,1,0.0342,0.000143,0.0,0.888,0.716,146.525,232680
Encore,Red Hot Chili Peppers,57,0.633,0.7040000000000001,11,-7.697,1,0.0276,0.672,0.179,0.105,0.342,104.958,254867
Paff Paff weiter 2,Capital Bra,47,0.8590000000000001,0.6990000000000001,11,-5.634,0,0.38,0.254,0.0,0.101,0.403,137.972,236907
Roadhouse Blues - New Stereo Mix,The Doors,53,0.602,0.6679999999999999,9,-8.023,1,0.0308,0.0929,4.79e-06,0.0708,0.753,120.229,248147
A Big World,Joel Adams,65,0.394,0.505,7,-7.638,1,0.0473,0.312,0.0,0.268,0.255,109.446,186681
M Conformo,Pol Granch,59,0.685,0.552,7,-7.348,1,0.332,0.433,0.0,0.112,0.32,80.016,206865
Forgiven,Deitrick Haddon,24,0.546,0.6859999999999999,1,-5.537,1,0.0747,0.0788,0.0,0.0729,0.764,63.547,258347
Ghetto Dreams,Fat Pat,0,0.7240000000000001,0.795,2,-5.34,1,0.0823,0.0891,2.44e-06,0.339,0.573,91.313,337293
MD - Radio Edit,MZ,44,0.918,0.7829999999999999,9,-5.049,0,0.0823,0.0352,2.01e-06,0.0673,0.851,120.999,290880
Llégale,Lunay,67,0.594,0.789,9,-4.469,1,0.0522,0.213,0.0,0.0732,0.5760000000000001,179.95,253333
Such Great Heights,Joy Kills Sorrow,2,0.589,0.547,7,-10.599,1,0.0321,0.721,0.119,0.0852,0.599,176.90400000000002,253347
Machika,J Balvin,59,0.618,0.836,9,-3.362,1,0.379,0.0474,0.0,0.172,0.54,212.058,181733
Would You Mind,PRETTYMUCH,64,0.645,0.753,5,-4.929,0,0.122,0.00613,0.0,0.0685,0.498,115.792,179689
McQueen,TrifeDrew,59,0.688,0.6890000000000001,10,-5.311,0,0.162,0.018,3.11e-06,0.114,0.578,184.093,156522
Momenti perfetti,Giusy Ferreri,52,0.581,0.8909999999999999,11,-4.162,0,0.107,0.0138,0.0,0.341,0.616,178.08900000000003,197920
Airmax gegen Kopf,Dardan,53,0.7120000000000001,0.84,1,-4.989,1,0.283,0.221,0.0,0.123,0.299,150.16299999999995,166000
I Gotta Feeling,The Black Eyed Peas,69,0.743,0.7659999999999999,0,-6.375,1,0.0265,0.0873,0.0,0.509,0.61,127.96,289133
White Rabbit,Jefferson Airplane,69,0.551,0.293,2,-12.503,1,0.0272,0.486,0.000273,0.0864,0.322,106.798,150640
Better Half of Me,Tom Walker,69,0.586,0.447,3,-4.699,1,0.0287,0.816,0.0,0.277,0.441,107.851,195452
Uprising,Muse,75,0.602,0.905,2,-4.046,1,0.0775,0.000202,0.064,0.117,0.411,128.019,304840
RNP (feat. Anderson .Paak),YBN Cordae,26,0.648,0.713,9,-4.696,0,0.855,0.184,0.0,0.145,0.627,196.558,175853
Woman To Woman,Shirley Brown,48,0.595,0.309,8,-10.422,1,0.0593,0.6609999999999999,0.000149,0.458,0.469,124.918,238000
Bulletproof,Godsmack,56,0.39,0.91,5,-3.268,0,0.133,0.000198,0.0,0.156,0.644,162.253,177048
Eu Tenho Drip,Derek,57,0.884,0.401,9,-10.136,1,0.072,0.251,1.4300000000000004e-05,0.4970000000000001,0.479,122.0,99605
Dust N' Bones,Guns N' Roses,52,0.445,0.922,8,-6.665,1,0.0443,0.0189,0.00244,0.181,0.449,129.502,298160
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,91,0.857,0.621,9,-6.376,0,0.0824,0.148,0.0,0.0865,0.6679999999999999,97.986,204467
Beautiful (feat. Camila Cabello),Bazzi,81,0.638,0.7170000000000001,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000
Almost Human,KISS,0,0.275,0.963,1,-5.98,1,0.0931,0.00763,0.00151,0.301,0.611,184.451,169027
Outshined,Soundgarden,63,0.485,0.841,2,-6.068,0,0.0307,0.000173,0.00686,0.125,0.551,94.867,311000
Life Time Warranty,Cyberbully Mom Club,39,0.5710000000000001,0.307,4,-17.542,0,0.0383,0.6890000000000001,0.926,0.128,0.447,129.227,203651
A Thousand Miles,Vanessa Carlton,76,0.56,0.825,11,-3.862,1,0.0379,0.3229999999999999,0.0,0.161,0.268,94.931,237493
On Hold,The xx,7,0.725,0.669,0,-6.582,1,0.0351,0.0571,0.159,0.107,0.338,125.046,224133
I Feel so Alive,Capital Kings,1,0.622,0.8079999999999999,1,-5.184,1,0.0342,0.0112,0.0,0.0606,0.632,128.0,214920
Booty,C. Tangana,71,0.825,0.7709999999999999,1,-4.116,1,0.0804,0.0167,2.04e-06,0.0901,0.718,102.927,173366
Love Shack,The B-52's,69,0.715,0.8170000000000001,5,-6.227,0,0.0532,0.0325,1.61e-06,0.851,0.871,133.858,321573
Beat Of My Heart,Lost Frequencies,67,0.706,0.524,6,-8.804,1,0.026,0.127,0.00129,0.109,0.296,111.991,183183
Nobody's Perfect,Jessie J,40,0.5710000000000001,0.8809999999999999,7,-3.22,0,0.285,0.00228,0.0,0.6629999999999999,0.6629999999999999,163.09799999999996,259867
Ballermann,187 Strassenbande,50,0.584,0.758,1,-5.584,1,0.297,0.215,0.0,0.154,0.3720000000000001,113.735,190066
Was ist das?,Megaloh,48,0.757,0.7190000000000001,7,-6.761,1,0.0629,0.13,0.000801,0.125,0.68,140.998,139780
Somebody I'm Not,Martin Jensen,55,0.73,0.728,9,-5.414,1,0.0457,0.198,0.0,0.271,0.775,100.009,167627
I Don't Fuck With You,Big Sean,5,0.823,0.733,1,-5.474,1,0.0628,0.0349,0.0,0.324,0.397,97.972,284387
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,83,0.8420000000000001,0.8009999999999999,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500
CHAT,Young Cister,45,0.83,0.366,1,-7.583,1,0.177,0.463,0.0,0.0474,0.247,140.079,181930
Lose Sleep,REMI,0,0.679,0.508,6,-7.293,0,0.288,0.0772,0.00122,0.101,0.639,201.888,218620
Gimme Back My Bullets,Lynyrd Skynyrd,0,0.42,0.78,1,-8.628,1,0.0465,0.314,8.17e-06,0.0785,0.961,168.89700000000005,208880
Crush,David Archuleta,70,0.57,0.664,0,-4.718,0,0.0322,0.00836,1.2e-05,0.0719,0.487,162.084,213520
Handle With Care,Traveling Wilburys,9,0.675,0.752,7,-5.949,1,0.0282,0.119,0.0,0.252,0.745,115.081,199587
Pieces,Eylie,41,0.54,0.385,9,-11.676,0,0.0741,0.787,1.46e-05,0.121,0.25,79.835,168500
Money For Nothing,Dire Straits,19,0.6659999999999999,0.667,2,-9.305,0,0.0371,0.043,0.0005,0.074,0.679,134.219,510933
Hasta el Amanecer,Nicky Jam,8,0.8370000000000001,0.608,6,-6.046,0,0.0381,0.283,0.0,0.0855,0.5820000000000001,94.0,197213
MotorSport,Migos,75,0.904,0.518,2,-5.32,1,0.183,0.0305,0.0,0.325,0.188,137.996,303077
Booty Bounce - Radio Edit,Tujamo,59,0.657,0.981,0,-3.498,1,0.0365,0.0295,0.612,0.0577,0.563,128.004,200760
Krokodil,Sa4,41,0.669,0.682,1,-4.878,1,0.332,0.0766,0.000286,0.201,0.246,174.08900000000003,150975
La Mas Linda,Casper Magico,70,0.835,0.701,11,-4.916,0,0.0984,0.219,1.86e-06,0.116,0.457,90.997,211888
Is It Good To You,Heavy D & The Boyz,46,0.711,0.595,1,-12.99,1,0.036,0.0484,0.0327,0.208,0.836,107.473,292227
Masaya,Bamboo,58,0.4970000000000001,0.373,7,-10.405,1,0.0369,0.7979999999999999,0.00193,0.15,0.295,111.969,225698
Oye Pablo,Danna Paola,81,0.6990000000000001,0.65,5,-4.281,0,0.171,0.0332,5.24e-06,0.299,0.52,179.84,177747
SADE IN THE 90s,Qveen Herby,12,0.8009999999999999,0.491,0,-9.088,1,0.0543,0.0943,9.35e-05,0.193,0.8220000000000001,125.049,220800
Sheer Heart Attack - Remastered 2011,Queen,39,0.155,0.938,10,-4.624,1,0.126,0.00543,0.00262,0.359,0.383,184.469,207600
"Me, Myself & I - Marc Stout & Scott Svejda Remix",G-Eazy,47,0.4920000000000001,0.742,1,-5.291,1,0.183,0.0417,0.0,0.0688,0.677,126.038,275714
Forest Fires,Fred V & Grafix,0,0.464,0.903,9,-4.072,1,0.0527,0.00226,0.0336,0.111,0.461,174.082,206891
What A Man Gotta Do,Jonas Brothers,73,0.857,0.708,9,-7.158,1,0.0608,0.0101,1.95e-06,0.0908,0.333,113.015,180645
BMW Alpina,Capital Bra,47,0.777,0.727,1,-6.107,1,0.283,0.357,0.0,0.0777,0.614,150.10299999999995,192200
Ostblocknutten,Kollegah,0,0.506,0.7290000000000001,8,-7.317,1,0.265,0.31,0.0,0.119,0.522,93.558,159573
People Are People,Depeche Mode,60,0.68,0.8290000000000001,9,-7.305,0,0.0625,0.0794,2.09e-06,0.327,0.8140000000000001,119.975,231960
Back On My Feet Again,The Babys,0,0.521,0.6779999999999999,9,-6.811,1,0.0354,0.0811,0.0,0.118,0.504,121.848,198733
Shout It Out Loud,KISS,0,0.5710000000000001,0.953,3,-5.002,1,0.0568,0.124,5.57e-06,0.35,0.682,135.599,169027
No Place Like Home (feat. Rosette) - Radio Edit,Blasterjaxx,33,0.6579999999999999,0.7929999999999999,4,-4.649,0,0.0485,0.0638,0.0177,0.18,0.344,127.97,206250
Cosas de la Vida,Cartel De Santa,53,0.6859999999999999,0.5589999999999999,8,-7.734,1,0.281,0.196,0.00231,0.165,0.393,172.067,199613
The Truth,Fredro Starr,7,0.436,0.765,9,-5.369,0,0.238,0.0457,0.0,0.249,0.322,93.104,196848
Lies - ATLAST Remix,KLOUD,42,0.494,0.777,10,-6.716,0,0.0546,0.00153,5.350000000000001e-05,0.123,0.26,92.027,210612
Every Day - Radio Edit,Eric Prydz,0,0.45,0.87,7,-4.784,0,0.0469,0.0004,0.0734,0.434,0.1639999999999999,125.97,175520
What Can I Say,Boz Scaggs,52,0.7240000000000001,0.598,7,-6.522,1,0.0325,0.116,0.00725,0.0556,0.7859999999999999,114.987,180693
Here Come the Horns,Delinquent Habits,43,0.841,0.628,10,-7.773,0,0.085,0.00165,0.0445,0.276,0.556,102.008,246333
Blaze - Radio Edit,Dannic,20,0.529,0.995,1,-3.228,1,0.045,0.000969,0.537,0.351,0.235,128.02100000000002,178125
I Can't Be With You,The Cranberries,51,0.477,0.7440000000000001,10,-10.394,1,0.0327,0.0704,8.8e-06,0.125,0.667,130.56,187827
Cross Me (feat. Chance the Rapper & PnB Rock),Ed Sheeran,73,0.746,0.787,4,-6.373,1,0.12,0.214,0.0,0.0669,0.607,95.005,206187
MIROH,Stray Kids,71,0.563,0.979,9,-3.104,1,0.104,0.00911,0.0,0.249,0.503,126.063,207617
I Swear,All-4-One,66,0.532,0.407,6,-9.658,0,0.0233,0.235,0.0,0.117,0.23,83.20700000000002,259853
Aire,Leslie Grace,46,0.753,0.901,2,-3.688,0,0.189,0.23,2.73e-06,0.201,0.741,100.014,222777
Members Only,"Bobby ""Blue"" Bland",38,0.67,0.479,8,-10.666,1,0.0418,0.5670000000000001,1.97e-05,0.103,0.557,136.565,249267
Scared of Love (feat. RAY BLK & Stefflon Don),Rudimental,47,0.721,0.691,5,-4.671,1,0.0536,0.0159,1.87e-06,0.286,0.343,118.018,203000
CANGURO,WOS,76,0.602,0.7509999999999999,1,-4.358,1,0.327,0.173,0.0,0.667,0.934,163.87400000000005,196745
Safe Place to Land,Christian Burghardt,30,0.632,0.926,10,-4.229,1,0.0593,0.0809,0.0,0.0854,0.439,134.033,236453
Out Of Love,Alessia Cara,78,0.4920000000000001,0.267,7,-9.25,1,0.0336,0.8,0.0,0.249,0.1369999999999999,117.679,227693
Stronger,Lonely in the Rain,43,0.684,0.51,1,-10.653,1,0.0414,0.153,0.454,0.122,0.0771,120.028,214022
Drugs,Anderson .Paak,41,0.5429999999999999,0.813,6,-6.194,0,0.0485,0.000663,0.0,0.308,0.328,174.07,292989
Bipolar,Chris Jeday,67,0.8,0.693,1,-5.72,1,0.0499,0.324,0.0,0.123,0.424,152.08100000000005,219880
Talk,Coldplay,62,0.413,0.557,7,-10.841,0,0.0335,0.00548,0.00227,0.155,0.158,120.318,311292
Is It Good To You,Teddy Riley,0,0.774,0.81,1,-7.775,1,0.0649,0.0677,0.000701,0.0269,0.526,107.709,257400
Come Over - Radio Edit,The Internet,32,0.764,0.64,8,-7.424,1,0.0388,0.0507,0.434,0.097,0.701,92.0,219440
Out For Blood,Sum 41,57,0.5529999999999999,0.868,6,-4.186,0,0.048,7.35e-05,0.0359,0.0934,0.5,140.047,216571
Four to the Floor,Starsailor,47,0.53,0.782,1,-6.872,0,0.0259,0.0274,0.000187,0.0688,0.7170000000000001,93.105,230960
CAPI DELLA TRAP (feat. Guè Pequeno),FSK SATELLITE,68,0.799,0.603,8,-8.068,1,0.506,0.0898,0.0,0.214,0.624,75.98899999999998,164211
Pony - Single Version,Ginuwine,15,0.7440000000000001,0.7020000000000001,8,-5.77,0,0.0839,0.00188,0.0542,0.0946,0.967,142.02100000000004,252120
Remember Me,Lil Wayne,22,0.659,0.8240000000000001,2,-8.269,1,0.11,0.00915,5.7200000000000015e-05,0.112,0.742,182.103,233960
I Wanna Love You,Akon,66,0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,247067
Flow - Remastered,Sade,37,0.6609999999999999,0.411,7,-11.131,1,0.089,0.0369,0.514,0.104,0.551,83.816,273493
My Way (ft. Alice Berg),Nicky Romero,12,0.648,0.6990000000000001,1,-5.89,0,0.0296,0.031,0.0,0.119,0.371,105.05,178286
4U,Aero Chord,0,0.583,0.985,1,-1.826,1,0.0425,0.0264,0.366,0.489,0.494,108.004,244444
Stand,Motörhead,12,0.236,0.97,1,-7.596,1,0.0656,0.000629,0.81,0.0994,0.303,195.217,211507
Siren,Kailee Morgue,59,0.603,0.512,10,-6.687,0,0.0402,0.454,0.00014,0.154,0.271,145.91,200267
Asleep At The Wheel,Band Of Skulls,44,0.339,0.669,10,-5.396,1,0.0343,0.00031800000000000003,0.00883,0.12,0.636,146.671,246101
Hillbilly Psycho,Upchurch,42,0.466,0.7390000000000001,4,-6.782,1,0.0943,0.0131,0.0,0.351,0.28,148.15,250219
So Predictable,Set It Off,57,0.564,0.867,5,-3.238,0,0.0541,0.11,0.0,0.155,0.505,150.004,181332
Canalla,Romeo Santos,68,0.878,0.875,11,-1.457,0,0.0453,0.148,0.0,0.145,0.902,130.02700000000002,225387
In A Dream - Original Mix,Rockell,47,0.785,0.688,9,-7.348,0,0.0385,0.019,0.3,0.136,0.835,132.279,241693
Toluca Lake - Imad Remix,Tep No,43,0.669,0.667,2,-9.275,1,0.0549,0.139,0.00139,0.122,0.176,120.045,180005
De Cero,CNCO,53,0.809,0.6759999999999999,11,-5.375,1,0.13,0.0306,0.0,0.0954,0.807,94.004,219459
Swear to God - Dallerium Remix,Famba,36,0.6579999999999999,0.9,0,-3.095,1,0.0347,0.00324,2.18e-06,0.108,0.329,122.005,187464
Don,Miranda!,0,0.8240000000000001,0.738,6,-5.431,1,0.0867,0.0215,0.0,0.0495,0.961,119.973,183973
Sweet & Sour,Mike Williams,0,0.5770000000000001,0.919,1,-5.51,1,0.0413,0.000113,0.856,0.145,0.385,127.966,177611
Started Out,Georgia,25,0.691,0.7659999999999999,5,-7.869,0,0.0394,0.0385,0.0144,0.103,0.257,99.986,222821
All I Do Is Think of You,Troop,55,0.534,0.7,8,-8.71,0,0.0446,0.0143,0.0,0.197,0.447,122.609,229053
Baltimore,Jazmine Sullivan,27,0.748,0.622,11,-9.043,0,0.07,0.0472,0.00254,0.11,0.838,79.95,303227
Worth It,YK Osiris,75,0.764,0.528,5,-4.082,0,0.0588,0.468,0.0,0.0811,0.422,123.936,189253
Close To Me,The Cure,68,0.7240000000000001,0.523,11,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,203267
Today - Remastered,The Smashing Pumpkins,4,0.456,0.826,8,-7.611,1,0.0268,3.35e-05,0.57,0.0548,0.415,82.539,201173
Disimula,Sitoonce,33,0.7759999999999999,0.769,9,-4.543,0,0.0761,0.202,0.0,0.335,0.721,175.99900000000005,223004
You May Be Right,Billy Joel,32,0.564,0.975,9,-4.113,1,0.0493,0.217,2.06e-06,0.334,0.964,150.459,253787
No. 1 Fan,Ginuwine,27,0.773,0.627,10,-8.473,0,0.134,0.395,0.00236,0.305,0.885,77.038,259307
'Till I Collapse,Eminem,83,0.5479999999999999,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,297787
Wild Horses,Old & In The Way,47,0.45,0.313,9,-15.786,1,0.0309,0.6459999999999999,0.24,0.441,0.547,100.299,278533
The World Is Mine,Samm Henshaw,47,0.565,0.905,6,-4.396,1,0.149,0.108,0.0,0.377,0.789,98.038,175627
Give Me Love (Give Me Peace On Earth),George Harrison,60,0.373,0.57,5,-11.56,1,0.0441,0.4970000000000001,0.0124,0.128,0.631,81.28,215693
Without You,Hinder,56,0.41,0.816,3,-3.83,1,0.0333,0.0292,2.01e-05,0.129,0.288,136.014,232267
The Right Stuff,Vanessa Williams,16,0.8,0.66,11,-11.164,0,0.0568,0.0637,0.0105,0.0352,0.5760000000000001,112.592,267173
Da Mystery of Chessboxin',Wu-Tang Clan,60,0.925,0.388,2,-10.508,1,0.419,0.334,0.0,0.332,0.359,105.056,287840
Mi Mala,Mau y Ricky,6,0.737,0.624,5,-5.236,0,0.199,0.0149,0.0,0.145,0.8029999999999999,172.03599999999997,222731
Champion Of Death,$uicideBoy$,65,0.8170000000000001,0.911,0,-2.153,1,0.0455,0.187,0.00173,0.42,0.34,119.989,116000
Adicto (feat. Marc Anthony),Prince Royce,70,0.735,0.762,2,-5.547,0,0.04,0.318,0.0,0.371,0.7,116.027,209192
Last Goodbye,Jeff Buckley,13,0.4920000000000001,0.845,2,-5.686,1,0.0442,0.0297,0.00121,0.209,0.495,86.988,275493
Find a Way (feat. Rudy),Dirty South,44,0.527,0.8190000000000001,9,-5.371,1,0.034,0.0329,0.0576,0.0799,0.117,126.019,211429
Coming Soon - Remastered 2011,Queen,38,0.685,0.915,9,-5.785,0,0.0455,0.00805,0.0622,0.156,0.863,136.817,170040
Caraluna,Bacilos,69,0.76,0.773,9,-5.314,1,0.0675,0.176,0.0,0.1,0.895,102.789,266160
Tus Ojos,Belanova,56,0.76,0.5539999999999999,9,-8.097,1,0.0354,0.0259,0.000291,0.0782,0.7929999999999999,118.004,180960
Flying High,Jewelz & Sparks,20,0.64,0.727,9,-5.776,0,0.0491,0.0347,0.000327,0.565,0.508,115.015,223304
We Come Running,Youngblood Hawke,51,0.561,0.736,10,-7.014,1,0.041,0.00028700000000000004,0.00303,0.118,0.31,124.983,248600
Personal Jesus - Eric Prydz Remix,Depeche Mode,34,0.727,0.715,7,-6.347,1,0.0944,0.0802,0.802,0.209,0.0345,127.947,444240
Adderall,Max Frost,61,0.6809999999999999,0.8909999999999999,6,-4.28,1,0.0408,0.000672,1.07e-06,0.0631,0.556,100.008,218025
Know,Syd,44,0.496,0.65,5,-3.867,1,0.103,0.254,8.68e-06,0.101,0.551,134.9,214707
Return of the Tres,Delinquent Habits,51,0.725,0.8,1,-6.829,0,0.111,9.12e-05,0.00271,0.0951,0.471,100.609,254640
Find Our Way - Feenixpawl Remix,Midnight Kids,46,0.617,0.7559999999999999,11,-5.611,1,0.0441,0.203,1.09e-05,0.072,0.5710000000000001,127.961,268125
Girls Just Want to Have Fun,Cyndi Lauper,76,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,238267
Keep Yourself Alive - 2011 Mix,Queen,42,0.442,0.736,9,-9.546,1,0.0744,0.257,7.31e-05,0.157,0.597,134.21,227467
Ghetto Prominenz,18 Karat,26,0.643,0.925,2,-3.333,1,0.318,0.184,0.0,0.078,0.6759999999999999,93.291,150427
I Don't Need You,Yady,27,0.794,0.525,1,-6.582,1,0.161,0.198,3.68e-06,0.124,0.265,160.119,196320
Best Shoes,Casey Conroy,29,0.745,0.299,6,-7.64,1,0.0354,0.674,2.23e-06,0.291,0.306,94.95,218972
lift me from the ground,San Holo,1,0.5710000000000001,0.688,11,-4.943,0,0.0401,0.523,5.479999999999999e-05,0.148,0.346,155.157,260903
How We Move (feat. King L),Lil Bibby,0,0.5870000000000001,0.4970000000000001,2,-9.547,1,0.204,0.00127,0.0,0.287,0.1369999999999999,70.141,219652
Still Ray,Raphael Saadiq,50,0.8270000000000001,0.452,10,-8.354,0,0.0355,0.0437,0.000184,0.0913,0.922,83.81700000000002,183293
She (Featuring Frank Ocean),"Tyler, The Creator",64,0.351,0.622,8,-6.495,0,0.235,0.256,3.44e-05,0.613,0.457,83.375,253387
Never That,Aquariuz,13,0.77,0.178,10,-15.295,0,0.0656,0.12,4.98e-05,0.111,0.262,95.946,128977
Macarena,Los Del Rio,58,0.923,0.679,8,-14.019,1,0.0888,0.428,0.000131,0.0908,0.965,103.017,251293
CheezNDope (feat. Young Dolph & Key Glock),Project Pat,51,0.8420000000000001,0.5579999999999999,7,-9.322,1,0.264,0.0439,7.37e-06,0.108,0.6829999999999999,76.469,158496
Rockin' in the Free World,Neil Young,65,0.491,0.883,4,-4.986,0,0.0306,0.000736,3.19e-05,0.369,0.518,131.75,281853
Temes,iLe,47,0.677,0.221,6,-13.398,0,0.0461,0.754,0.000192,0.115,0.518,96.038,196985
Fireball (feat. John Ryan),Pitbull,65,0.7609999999999999,0.933,10,-5.38,1,0.056,0.0908,8.53e-05,0.0606,0.836,122.959,236200
Beauty By Nature (feat. Famke Louise),Architrackz,53,0.846,0.552,1,-10.325,0,0.0444,0.5670000000000001,0.139,0.0959,0.785,102.564,196965
Soy Chingon,Lil Rob,41,0.62,0.669,0,-9.953,1,0.364,0.366,0.0,0.408,0.517,167.957,325933
