song_name,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration
Fake Trapper (feat. Yung Lee & OHGEESY),The Paradise,0,0.778,0.866,0,-4.727,1,0.287,0.315,0.0,0.129,0.6679999999999999,140.012,179832
Patek Cake (Bredidiah Jeeze?),Jedidiah Breeze,0,0.8270000000000001,0.8370000000000001,0,-6.131,1,0.217,0.154,1.01e-05,0.119,0.871,139.94899999999998,188571
"Sa Ngalan Ng Pag Ibig Theme Music - From ""Hanggang Saan""",Jessa Zaragoza,32,0.348,0.635,4,-4.465,1,0.0348,0.621,4.38e-06,0.115,0.294,136.319,212453
Work Song - Live at Omeara,Freya Ridings,49,0.411,0.395,1,-7.195,1,0.0391,0.736,0.0010199999999999,0.7120000000000001,0.0397,112.473,156510
Scherzo No. 5 in Death Minor,Hollywood Burns,38,0.397,0.853,1,-3.297,0,0.0458,0.00049,2.89e-05,0.166,0.297,140.047,286173
"A State Of Trance (ASOT 854) - Track Recap, Pt. 5",Armin van Buuren,6,0.4379999999999999,0.701,0,-10.107,1,0.196,0.00307,0.0,0.347,0.669,135.401,32172
Rhythm Of The Night,Andrew Ashraf,1,0.3279999999999999,0.753,4,-5.377000000000001,0,0.0368,0.3939999999999999,0.633,0.122,0.1889999999999999,135.086,192000
Let It Slip,Luca Brasi,31,0.412,0.957,1,-3.663,0,0.0554,3.33e-05,2.42e-06,0.125,0.596,158.02200000000002,195664
Do U,Ducky,14,0.632,0.902,7,-1.297,1,0.0633,0.00339,0.00312,0.307,0.0958,80.04899999999999,151500
Top,Yung Bambi,18,0.7,0.659,10,-7.705,0,0.247,0.139,2.46e-06,0.0957,0.308,130.024,171812
I Gotta (feat. Breana Marin),Subzer0,0,0.721,0.467,6,-13.885,1,0.319,0.418,4.58e-05,0.107,0.449,84.07600000000001,268436
Welcome Back,Jam 'n' Slate,2,0.557,0.25,0,-13.758,1,0.0455,0.615,0.0828,0.691,0.369,80.098,201195
Nothing Solid,AERBEAR,0,0.469,0.45,0,-9.82,1,0.0683,0.129,0.23,0.6459999999999999,0.176,180.09900000000002,290868
Cup Of Destiny,Amyl and the Sniffers,39,0.485,0.981,6,-0.931,1,0.131,0.176,0.0,0.489,0.473,103.564,132426
Pay Them Feins,De De Porter,4,0.731,0.586,4,-10.179,0,0.382,0.358,0.0,0.311,0.354,74.762,258404
KEMURI - Retune [Vocal:RHYME],Mondo Grosso,27,0.8759999999999999,0.4539999999999999,6,-8.195,0,0.0612,0.11,0.0401,0.0658,0.389,99.014,244384
סנו ז'אוול,Amir Lev,29,0.578,0.63,4,-10.632,1,0.038,0.7509999999999999,0.664,0.142,0.867,163.47,219080
Beacon Soul,Son Volt,14,0.565,0.66,2,-6.888,1,0.0345,0.0759,3.17e-05,0.0775,0.485,137.345,152040
((((((antennas)))))) feat. Masta Ace,MC Paul Barman,7,0.687,0.715,6,-8.357000000000001,0,0.0905,0.1689999999999999,8.54e-06,0.133,0.542,79.997,296821
Nostalgic Love,Pablo Nouvelle,25,0.747,0.57,9,-7.545,0,0.075,0.214,4.8700000000000005e-05,0.0714,0.405,116.002,240541
Jealous World (feat. Alima Soul),Savvy,11,0.3429999999999999,0.821,7,-6.551,1,0.8420000000000001,0.022,0.0,0.105,0.601,51.4,245070
Reach the Top (feat. Shalini Varghese),Savvy,12,0.5670000000000001,0.612,1,-6.647,0,0.252,0.00061,0.0,0.255,0.414,99.038,218815
We Go Hard (feat. Rukiya),Savvy,12,0.6579999999999999,0.746,1,-7.1160000000000005,1,0.23,0.0496,0.0,0.17,0.5379999999999999,125.002,251524
No Diamonds (feat. Ashleigh Burns & Takoh),David Bean,0,0.6779999999999999,0.747,11,-6.495,0,0.037,0.326,4.68e-06,0.0807,0.62,103.981,203964
Talkin Bout You,Nu Breed,26,0.84,0.604,7,-5.55,1,0.0432,0.114,0.0,0.192,0.257,115.981,207099
Heaven,Aspen,20,0.595,0.362,6,-7.581,0,0.0306,0.857,0.0,0.109,0.563,200.076,188099
Mary Jane,Wood & Wire,7,0.605,0.397,2,-10.816,1,0.0279,0.5920000000000001,1.4e-05,0.048,0.743,132.765,246083
Nada,Anonimus,15,0.701,0.731,11,-5.933,0,0.0855,0.119,0.0,0.34,0.619,182.048,189696
Gave Me a Purpose,Ampichino,16,0.616,0.7240000000000001,9,-7.087999999999999,0,0.322,0.005,0.0,0.271,0.537,157.985,255190
"King Herod's Song - From ""Jesus Christ Superstar""",Andrew Lloyd Webber,16,0.523,0.78,2,-8.661,1,0.1009999999999999,0.772,0.0,0.204,0.636,104.7,180947
How It Be,C5,7,0.741,0.912,4,-6.386,1,0.281,0.0755,0.0,0.119,0.684,173.995,209648
Casualidad de la Vida,Sujeto Oro 24,0,0.532,0.895,0,-3.264,0,0.132,0.509,7.929999999999999e-05,0.0777,0.91,78.16199999999999,205752
Numeri & Zeri,Vegas Jones,36,0.78,0.5770000000000001,2,-8.769,1,0.326,0.0321,0.0,0.0951,0.087,75.173,233415
Memento Mori,Rémy,0,0.551,0.7929999999999999,9,-6.86,0,0.335,0.679,0.0,0.0861,0.19,140.061,227667
Virgin,Kendra Morris,11,0.7190000000000001,0.422,10,-11.709,0,0.0574,0.503,0.0255,0.0924,0.362,91.981,263107
Common,Victory Lapper,0,0.5479999999999999,0.981,1,-8.832,1,0.108,0.0004559999999999,0.907,0.626,0.11,116.423,110901
Frogs,Victory Lapper,0,0.5579999999999999,0.936,10,-9.156,0,0.0488,7.94e-06,0.906,0.106,0.499,116.381,93881
Heads Or Tails,Victory Lapper,0,0.525,0.72,8,-10.507,1,0.0337,0.00911,0.8190000000000001,0.0671,0.492,116.418,104705
Cuando Comenzamos,Octubre Doce,34,0.599,0.29,6,-7.917000000000001,1,0.0314,0.639,0.0,0.0603,0.759,149.892,176300
Tú Muy Bien,Octubre Doce,32,0.718,0.325,2,-8.234,1,0.0356,0.593,0.0,0.114,0.217,135.259,163889
Born To Run,Cliona Hagan,29,0.507,0.85,4,-5.632000000000001,1,0.0357,0.3379999999999999,0.0,0.161,0.703,174.94,191877
Sing for Me - Lohse Version,Borislav Slavov,41,0.408,0.405,7,-10.504,1,0.0291,0.503,0.0,0.1,0.0983,183.901,164197
Idlewild,Limbo,14,0.615,0.473,9,-12.832,0,0.0325,0.133,0.0838,0.0984,0.0948,114.101,172547
My Game,Raum+Zeit,6,0.8029999999999999,0.7509999999999999,4,-9.505,0,0.0445,0.0036299999999999,0.412,0.0888,0.356,122.013,430820
Billy's Intro,Yz Elijah,0,0.7120000000000001,0.6779999999999999,9,-7.049,1,0.303,0.522,0.0,0.0919,0.188,119.764,135625
Confusion (Skit),Yz Elijah,0,0.7120000000000001,0.624,4,-9.748,1,0.957,0.735,0.0,0.185,0.815,128.07399999999998,72568
Deppresion (Skit),Yz Elijah,0,0.688,0.652,0,-15.344,1,0.949,0.907,0.0,0.258,0.469,49.169,44068
Death Letter,Yz Elijah,0,0.695,0.742,1,-6.931,1,0.434,0.364,0.0,0.106,0.107,80.221,168986
Answers (Skit),Yz Elijah,0,0.654,0.58,6,-12.332,1,0.949,0.665,0.0,0.255,0.57,91.44,102426
We Smokin' (feat. Don Elway & Adonis),Mitchy Slick,14,0.485,0.847,2,-6.585,0,0.489,0.0994,0.0,0.421,0.563,90.02,280394
Brain Food (feat. Nick Cannon),Mitchy Slick,11,0.5539999999999999,0.6709999999999999,10,-8.423,1,0.48,0.627,0.0,0.187,0.512,77.158,230632
Me Jongens,KM,1,0.677,0.693,4,-4.242,0,0.1159999999999999,0.121,1.46e-05,0.0933,0.708,105.003,148887
Steeds Dieper,Souhaila,1,0.775,0.638,1,-6.515,1,0.071,0.1169999999999999,0.0,0.119,0.6,106.94,184174
Tightrope,ASIAN KUNG-FU GENERATION,21,0.4539999999999999,0.768,4,-4.624,1,0.0417,0.00195,0.892,0.1369999999999999,0.437,113.042,328853
Love Swing,GARNiDELiA,28,0.5539999999999999,0.905,9,-2.186,0,0.121,0.492,4.64e-05,0.0349,0.655,108.144,234907
After Glow,GARNiDELiA,27,0.6809999999999999,0.696,0,-6.379,1,0.0366,0.414,3.4e-05,0.146,0.625,100.002,257080
No Name,ASIAN KUNG-FU GENERATION,21,0.473,0.5720000000000001,9,-9.022,1,0.0422,0.0037799999999999,0.362,0.111,0.156,126.985,297120
Possession,Dyzphoria,36,0.502,0.879,2,-4.251,0,0.0457,0.00021,0.106,0.156,0.0763,130.011,251077
Birds Love Piano,Hurricane Crew,0,0.47,0.902,4,-9.753,0,0.113,0.203,0.9,0.7759999999999999,0.385,178.856,228800
Crazy Sheets,Hurricane Crew,0,0.629,0.73,7,-6.972,1,0.0846,2.9100000000000003e-05,0.0,0.321,0.452,157.923,179533
Electric Keyes,Hurricane Crew,0,0.7070000000000001,0.337,0,-11.11,1,0.0567,0.86,0.947,0.118,0.581,110.033,142907
Euro Dance Pianos,Hurricane Crew,0,0.6609999999999999,0.762,11,-11.896,0,0.0433,0.000538,0.508,0.0937,0.2689999999999999,124.974,152160
Get Down Get Down,Hurricane Crew,0,0.6409999999999999,0.997,0,-6.275,1,0.0457,0.1969999999999999,0.0,0.119,0.108,135.035,149773
Hip Hop to the Beat,Hurricane Crew,0,0.774,0.648,5,-10.861,0,0.0517,0.0213,0.862,0.0597,0.948,100.007,166947
Hitting the Horns,Hurricane Crew,0,0.664,0.473,5,-9.93,0,0.0727,0.0377,0.863,0.107,0.818,122.192,172653
Rock the Bangers Tonight,Hurricane Crew,0,0.6890000000000001,0.532,0,-7.747999999999999,1,0.0615,0.0525,0.731,0.0257,0.506,95.006,200213
Spaced Out Pianos Man,Hurricane Crew,0,0.485,0.6920000000000001,3,-7.184,1,0.142,0.2739999999999999,0.975,0.0628,0.698,113.349,176120
Straight Jazz Flipped,Hurricane Crew,0,0.654,0.5489999999999999,0,-7.987,0,0.0543,0.136,0.912,0.11,0.865,105.477,127280
Turkish Flavored Coffee,Hurricane Crew,0,0.833,0.564,2,-7.537000000000001,0,0.284,0.148,0.799,0.0761,0.805,79.975,227227
Electric Waves,DJ Tallahassee Rocks,1,0.669,0.473,10,-7.973,1,0.0349,0.00934,0.925,0.254,0.7809999999999999,104.985,178857
Instruction,Aitana,46,0.895,0.82,1,-5.867000000000001,1,0.2,0.0831,0.0,0.0611,0.85,117.328,151908
My Flavor Thing,DJ Tallahassee Rocks,0,0.7070000000000001,0.878,3,-6.565,1,0.0311,0.4539999999999999,0.884,0.12,0.903,91.956,196307
Pianos and Chicken,DJ Tallahassee Rocks,1,0.764,0.491,0,-8.797,0,0.0888,0.123,0.867,0.0995,0.5660000000000001,97.991,154898
Power Chords Dude,DJ Tallahassee Rocks,1,0.845,0.57,0,-8.927999999999999,1,0.313,0.105,0.807,0.0783,0.6459999999999999,135.93200000000002,173107
Relax for What,DJ Tallahassee Rocks,1,0.825,0.6829999999999999,4,-8.252,0,0.0534,0.226,0.861,0.0883,0.936,109.14,180747
Rock the Blues Baby,DJ Tallahassee Rocks,1,0.6679999999999999,0.727,5,-8.767999999999999,1,0.0285,0.0405,0.88,0.319,0.965,105.998,211680
Rockin' Flava,DJ Tallahassee Rocks,1,0.62,0.568,10,-7.97,0,0.0305,0.0206,0.818,0.206,0.437,90.038,184667
Smooth Guitar and Love,DJ Tallahassee Rocks,1,0.643,0.487,5,-12.061,1,0.052,0.0938,0.909,0.113,0.421,94.968,207627
Southern Guitar Lights,DJ Tallahassee Rocks,1,0.8009999999999999,0.504,0,-8.727,1,0.126,0.362,0.919,0.107,0.863,114.96,183627
War Machines,DJ Tallahassee Rocks,1,0.372,0.902,7,-8.616,0,0.0994,0.0251,0.245,0.105,0.15,176.956,161186
Mega Kaiju,Lorne Balfe,10,0.2319999999999999,0.6970000000000001,5,-13.397,0,0.0427,0.242,0.8190000000000001,0.0824,0.0432,149.909,149119
Cancion de un Preso,Los Alegres De Teran,5,0.685,0.324,5,-9.591,1,0.0346,0.545,0.0,0.136,0.933,137.296,146364
Absoloot,Pablo Plugg,24,0.7,0.597,11,-11.374,1,0.034,0.0010199999999999,0.418,0.413,0.395,140.014,219455
Baking Soda,Pablo Plugg,24,0.492,0.991,0,-9.469,0,0.048,3.78e-05,0.934,0.187,0.599,71.508,295393
Diamond,Pablo Plugg,24,0.75,0.3329999999999999,5,-18.882,0,0.07,0.000993,0.687,0.0818,0.1,146.018,210442
Ether,Pablo Plugg,24,0.7440000000000001,0.727,11,-9.83,0,0.0471,0.000154,0.479,0.384,0.418,141.984,256940
Judge Judy,Pablo Plugg,24,0.6729999999999999,0.58,11,-15.28,1,0.0541,0.0043,0.0487,0.121,0.435,146.009,249913
Let Me See It,Pablo Plugg,24,0.643,0.6659999999999999,11,-8.992,0,0.0334,2.04e-05,0.973,0.0982,0.4479999999999999,139.971,260598
Marble Slab,Pablo Plugg,24,0.555,0.889,8,-6.643,1,0.0432,2.52e-06,0.959,0.345,0.259,146.01,264673
Once in a Lifetime,Pablo Plugg,24,0.526,0.569,1,-13.976,0,0.0402,0.000839,0.758,0.255,0.296,153.006,276114
Sosa,Pablo Plugg,24,0.62,0.505,1,-15.636,1,0.0478,2.21e-05,0.809,0.103,0.411,145.011,251638
Friend or Foe,Pablo Plugg,24,0.828,0.492,6,-11.958,0,0.079,0.00464,0.4629999999999999,0.0946,0.148,130.015,192000
HeavyHydro,Pablo Plugg,24,0.81,0.56,2,-10.089,1,0.0527,0.0398,0.815,0.358,0.7509999999999999,137.059,182190
Do Sumthing,Pablo Plugg,24,0.626,0.4,9,-16.272000000000002,1,0.0452,0.0222,0.8909999999999999,0.6629999999999999,0.268,89.385,214925
Arrest,Pablo Plugg,24,0.7829999999999999,0.748,4,-6.836,1,0.0924,0.000155,0.861,0.26,0.0905,147.029,195918
Red Flags,Pablo Plugg,24,0.83,0.368,7,-9.745,1,0.12,0.00122,0.703,0.182,0.248,136.0,169412
Run Down,Pablo Plugg,24,0.8109999999999999,0.509,1,-9.996,1,0.0763,0.0217,0.862,0.108,0.283,122.036,236066
Bankroll,Pablo Plugg,24,0.748,0.618,1,-11.018,1,0.0585,0.0077,0.949,0.124,0.625,145.988,197260
Jordans,Pablo Plugg,24,0.773,0.397,7,-9.068,0,0.0947,0.237,0.618,0.0847,0.607,156.006,295385
Send It,Pablo Plugg,24,0.69,0.615,10,-9.628,0,0.061,0.0011099999999999,0.922,0.12,0.634,165.074,139636
Gonna Make You Hit,Brian K. Nason,0,0.797,0.246,4,-16.817999999999998,0,0.126,0.929,0.843,0.23,0.684,117.882,129176
Born Hideous,Brian K. Nason,0,0.619,0.233,7,-18.912,1,0.3429999999999999,0.922,0.914,0.287,0.499,185.657,181002
Drib,Overloque,6,0.735,0.665,11,-7.53,0,0.0535,0.0445,0.925,0.0846,0.216,120.009,472187
See Pixels,Overloque,6,0.795,0.8240000000000001,7,-9.232,1,0.0571,0.000609,0.905,0.212,0.44,123.983,410346
Macrocosm,Overloque,6,0.59,0.8540000000000001,4,-7.318,0,0.0583,0.0303,0.5760000000000001,0.105,0.472,120.997,448288
Requem,Overloque,6,0.701,0.794,4,-7.33,1,0.0528,0.00175,0.963,0.216,0.141,121.992,506327
Numb,Tayyib Ali,4,0.611,0.483,6,-9.148,0,0.152,0.357,0.0004559999999999,0.132,0.352,141.891,151347
Good Ones.,Toppy-X,24,0.401,0.186,7,-18.268,1,0.0269,0.8590000000000001,1.81e-06,0.263,0.15,82.71799999999999,268762
Four To The Floor,Ronko,4,0.7979999999999999,0.961,4,-5.209,0,0.052,0.0345,0.748,0.0653,0.3329999999999999,127.982,144697
Shape of You,Gonzalo Porta,4,0.752,0.738,1,-5.317,0,0.0441,0.655,0.0,0.064,0.902,95.989,262844
Skjoldborg,Danheim,36,0.752,0.302,4,-16.554000000000002,0,0.044,0.0762,0.8690000000000001,0.1009999999999999,0.088,108.032,204456
Let The Dice Roll,Scarlett Burke,19,0.642,0.8859999999999999,4,-5.449,1,0.0636,0.627,0.0,0.37,0.6409999999999999,76.042,123947
1010,Djonga,57,0.6809999999999999,0.825,6,-5.392,0,0.498,0.456,0.0,0.0898,0.509,129.651,237790
Inventor,The Magic Beans,20,0.41,0.721,7,-7.99,1,0.0541,0.237,0.838,0.0921,0.596,163.99,532336
Wyw,Dom,4,0.49,0.599,11,-9.369,0,0.359,0.214,0.0,0.127,0.373,82.492,166896
Push & Pull,Lyriqs,15,0.7340000000000001,0.667,9,-7.972,0,0.237,0.0392,0.107,0.0786,0.5539999999999999,99.993,292800
Greens & Biscuits,Lyriqs,14,0.4379999999999999,0.775,7,-8.766,1,0.414,0.0774,0.0,0.245,0.506,95.071,193890
Freestyle,Trapboy Freddy,17,0.927,0.556,2,-6.726,1,0.1669999999999999,0.0276,0.0,0.301,0.541,137.046,185313
The Brown Noise,Smoothed Brown Noise,29,0.226,0.518,0,-27.546,0,0.1119999999999999,0.995,1.0,0.103,0.0109,116.084,71880
Fake Satan,Demob Happy,20,0.476,0.838,11,-7.056,1,0.0544,0.000826,0.000216,0.124,0.146,126.288,224027
Ghost,Mezzo Piano,17,0.515,0.1369999999999999,10,-16.386,1,0.038,0.98,0.962,0.125,0.0649,87.99,292500
Rain Sounds - Zen,Rain Sound Studio,21,0.203,1.0,11,-26.215,0,0.036,0.564,0.304,0.878,1e-05,95.154,142096
Lights Low,Madeaux,13,0.679,0.7040000000000001,11,-6.235,0,0.0535,0.268,0.0249,0.129,0.486,127.999,195093
Gym,dné,19,0.155,0.0393,0,-27.899,1,0.0476,0.982,0.913,0.0705,0.0352,137.878,207500
Got It,MadFurda,25,0.552,0.632,7,-7.721,1,0.427,0.0738,0.0,0.593,0.826,81.176,248535
Fly out to QueensBridge,MadFurda,22,0.715,0.701,2,-8.808,1,0.253,0.179,0.0,0.244,0.642,84.99799999999999,241625
Brass Knuckles,MadFurda,25,0.562,0.609,1,-8.262,1,0.206,0.0139999999999999,0.0,0.635,0.586,89.47200000000001,261272
Bluebird,Backstage Cast,24,0.69,0.3779999999999999,0,-6.763999999999999,1,0.032,0.527,0.0,0.1669999999999999,0.4479999999999999,150.32,84800
Subliminal,Study Alpha Waves,4,0.315,0.08,0,-26.193,1,0.113,0.6759999999999999,0.974,0.1,0.0391,133.626,126000
Ultra Concentration,Study Alpha Waves,4,0.2189999999999999,0.135,2,-20.566,1,0.0588,0.988,0.875,0.0824,0.0328,138.009,135000
Sense of Calm,Study Alpha Waves,4,0.245,0.0607,4,-19.997,0,0.05,0.993,0.937,0.07,0.0392,73.64699999999999,111787
Amor Quédate,Enzo La Melodia Secreta,24,0.765,0.8320000000000001,10,-2.919,1,0.0383,0.247,3.15e-05,0.124,0.855,95.019,216020
C'est à nous,4Keus,0,0.7759999999999999,0.759,5,-6.728,0,0.411,0.267,0.0,0.0976,0.469,139.953,294427
Como Fue (En Vivo),Banda Corona del Rey,29,0.568,0.555,0,-4.912,1,0.102,0.293,0.0,0.0883,0.8420000000000001,94.58,183750
Te Vas (En Vivo),Banda Corona del Rey,24,0.631,0.617,1,-4.172,1,0.0297,0.2769999999999999,0.0,0.0721,0.861,117.847,228250
El Chaka (En Vivo),Banda Corona del Rey,22,0.407,0.478,0,-4.839,1,0.107,0.4479999999999999,0.0,0.0371,0.95,72.54899999999999,140000
California,Tall Boy,9,0.447,0.721,0,-10.706,1,0.0991,0.00216,0.187,0.218,0.484,90.04299999999999,227648
Dash Cam,Eli Da Melanin God,0,0.8190000000000001,0.809,1,-5.894,0,0.341,0.698,0.0,0.0804,0.331,130.019,143987
973,SmokkerK,0,0.888,0.7559999999999999,2,-5.369,0,0.309,0.4629999999999999,0.0,0.0936,0.275,114.942,234057
"No Llores Más (En Vivo)[""Yo Creo"" Tour]",Carlos Rivera,38,0.411,0.8029999999999999,4,-7.718,0,0.066,0.312,3.2200000000000003e-05,0.7659999999999999,0.545,157.987,362960
Fall of the Star High School Running Back,Loamlands,14,0.526,0.46,2,-11.691,1,0.037,0.0199,0.0472,0.324,0.444,126.475,327013
Color in Your Cheeks,Ibibio Sound Machine,15,0.623,0.413,4,-12.539,1,0.0878,0.407,0.0369,0.114,0.55,99.31,205507
"A State Of Trance (ASOT 855) - Upcoming Events, Pt. 2",Armin van Buuren,5,0.4539999999999999,0.654,6,-11.335,1,0.239,0.0314,0.0,0.2319999999999999,0.7859999999999999,75.01,31410
Drowning World,Andrew Applepie,16,0.696,0.381,8,-8.467,1,0.0579,0.272,7.809999999999999e-05,0.0526,0.451,79.984,233035
Historia Mas Bella,Clasicos Cristianos,15,0.809,0.59,9,-10.15,0,0.0482,0.5429999999999999,0.0,0.0987,0.8140000000000001,124.97,239961
Sigo Aquí,Coda,27,0.501,0.675,6,-6.572,1,0.0355,0.0884,0.0,0.0972,0.368,142.015,254090
Pienso,Emi López,25,0.418,0.2,7,-21.424,1,0.0715,0.471,0.00128,0.177,0.3289999999999999,187.551,252632
Miserable and Full of Rage,Jayce,6,0.629,0.667,4,-7.473,1,0.0376,0.0879,0.0,0.282,0.545,109.913,106534
Out Of Life (FYHR097) - Eximinds Remix,FEEL,5,0.476,0.924,5,-6.167000000000001,0,0.0422,1.67e-05,0.000791,0.602,0.0735,129.995,189000
"Recorder Concerto in C Major, RV 443 (Performed in G Major): II. Largo",Antonio Vivaldi,13,0.221,0.0715,10,-20.165,0,0.0376,0.601,0.85,0.139,0.2,69.8,236787
Mix Clásicos del Reggaeton 02 - Mixsets,Dj Linda,11,0.7440000000000001,0.902,10,-4.023,0,0.0689,0.0686,0.0,0.125,0.7959999999999999,94.943,1238744
Edge of the Earth,Jenvoix,2,0.5710000000000001,0.145,0,-10.247,1,0.0466,0.677,0.0,0.11,0.192,82.22,174486
Gbietgf,Gerry G,0,0.421,0.57,0,-9.521,1,0.5,0.8490000000000001,1.59e-05,0.0839,0.27,78.60300000000001,187167
Yours Truly,Gerry G,0,0.763,0.498,0,-11.286,1,0.237,0.528,0.0,0.133,0.85,89.906,188630
Double What We Spend,L.A.rry L.A.vell,20,0.602,0.743,9,-6.191,1,0.379,0.3279999999999999,0.0,0.154,0.304,140.089,211438
Trash,Animepapi,0,0.705,0.574,7,-7.582000000000001,0,0.081,0.273,0.0,0.0894,0.317,82.007,197567
Si Te Vas Ya No Regresas,Jesús Mendoza,20,0.7170000000000001,0.5,2,-6.672999999999999,1,0.0427,0.344,0.0,0.0855,0.963,149.85299999999998,161000
Net Neutrality,Neo Fresco,15,0.67,0.8759999999999999,8,-4.809,1,0.0644,0.00153,0.79,0.226,0.237,104.959,214857
Change of the Weather,Paragon Don,0,0.544,0.615,8,-15.152,1,0.128,0.015,0.0,0.176,0.392,129.444,162534
Back in Town,Adrian Stresow,19,0.769,0.505,4,-6.867999999999999,0,0.171,0.0799,0.4639999999999999,0.0905,0.391,178.074,203764
La rue,PLK,42,0.48,0.586,8,-7.417000000000001,1,0.0603,0.473,1.64e-06,0.102,0.285,120.022,216970
Copine,PLK,50,0.7070000000000001,0.883,2,-5.801,1,0.1939999999999999,0.2689999999999999,2.69e-06,0.128,0.22,115.909,199468
San Trelos,Giorgos Papadopoulos,2,0.56,0.8640000000000001,9,-5.4670000000000005,0,0.0494,0.335,1.72e-06,0.299,0.913,162.076,223353
Where'd You Go,Illenium,34,0.4639999999999999,0.637,2,-4.37,1,0.0694,0.0302,3.37e-05,0.0876,0.281,186.1,184556
Golden Shores,Native American Flute,15,0.0699,0.49,11,-19.421,0,0.0711,0.983,0.899,0.315,0.0745,78.203,275600
泣きたいくらい,Sakurako Ohara,45,0.581,0.865,6,-3.208,1,0.0316,0.287,1.03e-05,0.0896,0.599,109.946,287242
WHITSLE - Japanese Version,BLACKPINK,30,0.821,0.7140000000000001,6,-5.452000000000001,0,0.0492,0.00273,0.0,0.0846,0.5670000000000001,103.048,212600
Pussy so Good,Newage Jerkboy,4,0.665,0.66,7,-7.191,1,0.221,0.0521,0.0,0.0598,0.703,77.495,225255
אינתה דאיימן - Dutypree Remix,Sarit Hadad,0,0.716,0.8109999999999999,2,-6.023,1,0.0834,0.0248,0.0464,0.135,0.59,120.005,200000
Want Love,Fuzzy Sun,38,0.745,0.634,9,-4.107,0,0.0301,0.264,7.900000000000001e-05,0.0452,0.938,114.0,208914
Crystal Ocean 2.0,Steven Halpern,25,0.0976,0.00315,0,-30.0,1,0.0448,0.97,0.674,0.128,0.026,90.603,313773
Crystal Chalice 2.0,Steven Halpern,24,0.132,0.0228,2,-31.155,0,0.0439,0.97,0.945,0.0958,0.0318,90.161,324000
Crystal Bowl Healing 2.0,Steven Halpern,29,0.0595,0.0008759999999999,6,-31.783,1,0.0567,0.993,0.848,0.108,0.0291,68.26,332867
Now,Romain Virgo,22,0.474,0.706,5,-4.262,1,0.0377,0.0138,0.0,0.53,0.611,103.034,209650
Clarity Sky,Alexander,0,0.536,0.289,2,-17.289,1,0.0325,0.8079999999999999,0.841,0.108,0.4629999999999999,99.998,138000
Back in Love,Ryan Hiraoka,18,0.575,0.58,6,-4.14,1,0.0416,0.341,0.0,0.1009999999999999,0.374,140.167,223178
Inko,Inkonnu,0,0.377,0.609,11,-14.144,0,0.283,0.39,0.0,0.0258,0.494,173.59599999999998,216426
If It Were Me,TODAY'S POP HITS,14,0.7140000000000001,0.484,8,-6.937,1,0.0367,0.0895,0.00084,0.305,0.218,129.969,267206
Confessions,TODAY'S POP HITS,22,0.6779999999999999,0.51,5,-8.058,0,0.0236,0.0311,0.123,0.129,0.442,102.023,191947
Careta,La Manta,35,0.932,0.898,1,-4.376,1,0.093,0.176,6.33e-06,0.0874,0.7559999999999999,110.034,216999
Happy,jCrizzy,0,0.596,0.915,6,-4.736000000000001,1,0.331,0.0728,0.0004799999999999,0.2239999999999999,0.406,84.06299999999999,183925
Rat Race,jCrizzy,0,0.325,0.815,5,-5.947,0,0.731,0.0861,0.0,0.375,0.358,203.32,191176
Don't Slow Down,jCrizzy,0,0.457,0.617,4,-6.337000000000001,0,0.322,0.166,0.0,0.0863,0.078,151.4,207200
City to City,jCrizzy,1,0.513,0.682,1,-4.122,0,0.152,0.161,0.0,0.241,0.134,147.81799999999998,211285
Bailare,Cumbia Sonidera,3,0.799,0.723,7,-1.946,1,0.11,0.184,0.0009019999999999,0.0689,0.959,173.043,222360
Llorando Por Su Amor,Cumbia Sonidera,2,0.753,0.552,2,-11.616,1,0.0453,0.1,0.00765,0.1939999999999999,0.7240000000000001,96.025,235373
Dreams,LAMP IN TERREN,24,0.58,0.826,8,-5.181,1,0.0352,0.000771,0.0,0.0802,0.251,134.945,216242
Karen býr til engil - Remastered,Jóhann Jóhannsson,0,0.337,0.0621,3,-29.281,1,0.039,0.515,0.4579999999999999,0.0617,0.0697,68.779,225560
Jói & Karen - Ryuichi Sakamoto Rework,Jóhann Jóhannsson,0,0.14,0.2689999999999999,5,-24.535,0,0.0517,0.884,0.847,0.407,0.1669999999999999,95.958,329213
"Gloria in D Major, RV 589: 6. Domine Deus, Rex Coelestis",Antonio Vivaldi,19,0.217,0.103,11,-18.724,1,0.0437,0.987,0.363,0.1119999999999999,0.166,138.934,224893
Octo Expansion - Remix,Ralfington,36,0.69,0.8809999999999999,0,-6.224,0,0.205,0.000997,0.0342,0.892,0.6509999999999999,108.055,171142
On the Mortal Silk,BeatingDance,0,0.544,0.6659999999999999,4,-6.087000000000001,1,0.0336,0.401,0.777,0.0876,0.108,99.989,69799
The Substantial Girl,BeatingDance,0,0.304,0.925,4,-3.63,0,0.0701,0.0705,0.925,0.7509999999999999,0.598,100.069,71001
The Checks,Real Lies,14,0.59,0.972,0,-5.082,1,0.106,0.106,0.113,0.125,0.568,125.037,460000
Minor Scrapes,Stephen Steinbrink,10,0.762,0.361,0,-10.117,1,0.0364,0.718,0.000766,0.134,0.617,132.488,208361
